sprint,kind,limit,collected_at,repository_rank,name_with_owner,url,stargazer_count,created_at,age_days,merged_pull_requests,releases_count,updated_at,days_since_update,primary_language,issues_total,issues_closed,closed_issues_ratio
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,765,PhilJay/MPAndroidChart,https://github.com/PhilJay/MPAndroidChart,38193,2014-04-25T14:29:47Z,4506.24,191,44,2026-08-26T12:20:52Z,0.33,Java,4965,2898,0.583686
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,766,hyprwm/Hyprland,https://github.com/hyprwm/Hyprland,38192,2022-03-16T19:49:13Z,1624.02,2950,117,2026-08-26T19:30:13Z,0.03,C++,7739,7687,0.993281
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,767,ueberdosis/tiptap,https://github.com/ueberdosis/tiptap,38174,2018-08-20T19:58:58Z,2928.01,1815,986,2026-08-26T17:21:24Z,0.12,TypeScript,3687,2935,0.79604
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,768,impress/impress.js,https://github.com/impress/impress.js,38167,2011-12-28T22:23:19Z,5354.91,125,15,2026-08-26T16:00:11Z,0.18,JavaScript,485,434,0.894845
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,769,xyflow/xyflow,https://github.com/xyflow/xyflow,38155,2019-07-15T14:47:30Z,2599.23,1612,389,2026-08-26T16:59:58Z,0.14,TypeScript,2415,2327,0.963561
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,770,huihut/interview,https://github.com/huihut/interview,38153,2018-02-09T09:49:48Z,3120.43,36,0,2026-08-26T09:13:34Z,0.46,C++,67,65,0.970149
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,771,tinyhumansai/openhuman,https://github.com/tinyhumansai/openhuman,38147,2026-02-18T20:01:27Z,189.01,3071,56,2026-08-26T20:00:10Z,0.01,Rust,1948,1740,0.893224
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,772,harness/harness,https://github.com/harness/harness,38134,2014-02-07T07:54:44Z,4583.51,1063,59,2026-08-26T18:22:38Z,0.08,Go,2034,1940,0.953786
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,773,blader/humanizer,https://github.com/blader/humanizer,38071,2026-01-18T05:30:15Z,220.61,25,4,2026-08-26T20:05:59Z,0.01,Python,98,89,0.908163
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,774,docker/compose,https://github.com/docker/compose,38064,2013-12-09T11:40:58Z,4643.36,3988,284,2026-08-26T16:17:49Z,0.16,Go,8391,8329,0.992611
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,775,shiyu-coder/Kronos,https://github.com/shiyu-coder/Kronos,37951,2025-07-01T02:54:32Z,421.72,19,0,2026-08-26T19:18:08Z,0.04,Python,291,85,0.292096
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,776,RVC-Project/Retrieval-based-Voice-Conversion-WebUI,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,37845,2023-03-27T09:59:10Z,1248.43,0,8,2026-08-26T18:55:55Z,0.06,Python,2054,1483,0.722006
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,777,vlang/v,https://github.com/vlang/v,37803,2019-02-08T02:57:06Z,2756.72,13830,304,2026-08-26T19:13:23Z,0.04,V,10776,10726,0.99536
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,778,anthropics/prompt-eng-interactive-tutorial,https://github.com/anthropics/prompt-eng-interactive-tutorial,37798,2024-04-02T15:52:00Z,876.18,1,0,2026-08-26T18:33:26Z,0.07,Jupyter Notebook,42,4,0.095238
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,779,servo/servo,https://github.com/servo/servo,37794,2012-02-08T19:07:25Z,5313.05,25864,14,2026-08-26T19:54:44Z,0.01,Rust,16380,13449,0.821062
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,780,FreeCodeCampChina/freecodecamp.cn,https://github.com/FreeCodeCampChina/freecodecamp.cn,37778,2016-09-30T03:13:43Z,3617.71,55,0,2026-08-26T02:11:01Z,0.75,CSS,588,445,0.756803
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,781,lfnovo/open-notebook,https://github.com/lfnovo/open-notebook,37701,2024-10-21T17:58:46Z,674.09,460,42,2026-08-26T19:34:19Z,0.03,TypeScript,579,471,0.813472
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,782,denysdovhan/wtfjs,https://github.com/denysdovhan/wtfjs,37678,2017-07-14T15:42:12Z,3330.19,127,25,2026-08-26T17:13:38Z,0.13,JavaScript,119,96,0.806723
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,783,TencentARC/GFPGAN,https://github.com/TencentARC/GFPGAN,37657,2021-03-19T06:18:20Z,1986.58,14,8,2026-08-26T09:40:54Z,0.44,Python,510,135,0.264706
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,784,NervJS/taro,https://github.com/NervJS/taro,37653,2018-04-08T09:32:26Z,3062.45,3498,211,2026-08-26T17:17:35Z,0.12,TypeScript,13574,12080,0.889937
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,785,fengdu78/Coursera-ML-AndrewNg-Notes,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes,37634,2017-11-04T10:04:08Z,3217.42,14,0,2026-08-26T15:13:16Z,0.21,HTML,70,15,0.214286
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,786,aquasecurity/trivy,https://github.com/aquasecurity/trivy,37628,2019-04-11T01:01:07Z,2694.8,3717,92,2026-08-26T17:40:59Z,0.11,Go,3118,2952,0.946761
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,787,stanfordnlp/dspy,https://github.com/stanfordnlp/dspy,37612,2023-01-09T21:01:51Z,1324.97,1729,111,2026-08-26T20:03:38Z,0.01,Python,1664,1346,0.808894
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,788,TriliumNext/Trilium,https://github.com/TriliumNext/Trilium,37601,2017-05-23T00:30:20Z,3382.82,3241,354,2026-08-26T20:07:18Z,0.01,TypeScript,5608,4987,0.889265
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,789,directus/directus,https://github.com/directus/directus,37596,2012-12-12T01:35:36Z,5005.78,9194,373,2026-08-26T19:54:30Z,0.01,TypeScript,10000,9652,0.9652
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,790,HKUDS/DeepTutor,https://github.com/HKUDS/DeepTutor,37567,2025-12-28T15:35:54Z,241.19,338,71,2026-08-26T19:48:31Z,0.02,Python,404,338,0.836634
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,791,alebcay/awesome-shell,https://github.com/alebcay/awesome-shell,37512,2014-07-07T01:57:42Z,4433.76,307,0,2026-08-26T15:11:07Z,0.21,,64,23,0.359375
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,792,exacity/deeplearningbook-chinese,https://github.com/exacity/deeplearningbook-chinese,37509,2016-12-07T11:46:51Z,3549.35,16,7,2026-08-26T17:22:15Z,0.12,TeX,204,139,0.681373
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,793,karpathy/LLM101n,https://github.com/karpathy/LLM101n,37505,2024-05-27T00:23:38Z,821.83,0,0,2026-08-26T16:15:19Z,0.17,,0,0,
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,794,alibaba/arthas,https://github.com/alibaba/arthas,37497,2018-08-29T17:15:57Z,2919.12,627,78,2026-08-26T14:40:12Z,0.23,Java,2164,1774,0.819778
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,795,PKUanonym/REKCARC-TSC-UHT,https://github.com/PKUanonym/REKCARC-TSC-UHT,37458,2019-04-05T03:31:23Z,2700.7,199,0,2026-08-26T13:41:33Z,0.27,HTML,37,33,0.891892
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,796,pbatard/rufus,https://github.com/pbatard/rufus,37437,2011-11-19T19:12:05Z,5394.04,1,90,2026-08-26T18:52:10Z,0.06,C,2700,2689,0.995926
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,797,LAION-AI/Open-Assistant,https://github.com/LAION-AI/Open-Assistant,37408,2022-12-13T05:24:17Z,1352.62,1616,127,2026-08-26T13:59:13Z,0.26,Python,1648,1420,0.86165
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,798,eugenp/tutorials,https://github.com/eugenp/tutorials,37326,2013-04-29T18:26:36Z,4867.08,13837,0,2026-08-26T18:23:59Z,0.08,Java,792,780,0.984848
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,799,myshell-ai/OpenVoice,https://github.com/myshell-ai/OpenVoice,37310,2023-11-29T12:17:01Z,1001.33,18,0,2026-08-26T19:31:08Z,0.03,Python,359,75,0.208914
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,800,SagerNet/sing-box,https://github.com/SagerNet/sing-box,37304,2022-06-30T13:27:22Z,1518.28,210,585,2026-08-26T17:51:40Z,0.1,Go,3305,3058,0.925265
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,801,Yuan1z0825/nature-skills,https://github.com/Yuan1z0825/nature-skills,37281,2026-04-24T03:11:46Z,124.71,142,0,2026-08-26T19:35:25Z,0.03,Python,30,30,1.0
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,802,openai/gym,https://github.com/openai/gym,37251,2016-04-27T14:59:16Z,3773.22,1000,19,2026-08-26T01:50:46Z,0.77,Python,1838,1725,0.93852
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,803,0voice/interview_internal_reference,https://github.com/0voice/interview_internal_reference,37242,2019-06-10T06:54:19Z,2634.56,35,0,2026-08-26T13:01:12Z,0.3,Python,51,19,0.372549
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,804,patchy631/ai-engineering-hub,https://github.com/patchy631/ai-engineering-hub,37184,2024-10-21T10:43:24Z,674.4,68,0,2026-08-26T17:33:57Z,0.11,Jupyter Notebook,51,28,0.54902
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,805,IceWhaleTech/CasaOS,https://github.com/IceWhaleTech/CasaOS,37143,2021-09-26T02:33:09Z,1795.74,275,97,2026-08-26T18:31:36Z,0.07,Go,1723,904,0.524666
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,806,mouredev/Hello-Python,https://github.com/mouredev/Hello-Python,37128,2022-08-03T17:14:53Z,1484.13,0,0,2026-08-26T19:50:47Z,0.02,Python,446,404,0.90583
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,807,huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,37099,2019-02-02T05:51:12Z,2762.6,569,78,2026-08-26T18:51:55Z,0.06,Python,1036,999,0.964286
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,808,markedjs/marked,https://github.com/markedjs/marked,37094,2011-07-24T13:15:51Z,5512.29,1744,180,2026-08-26T14:20:09Z,0.25,JavaScript,1685,1677,0.995252
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,809,soxoj/maigret,https://github.com/soxoj/maigret,37080,2020-06-27T14:16:42Z,2251.25,1088,30,2026-08-26T20:08:23Z,0.0,Python,1597,1578,0.988103
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,810,satwikkansal/wtfpython,https://github.com/satwikkansal/wtfpython,37065,2017-08-28T20:22:19Z,3285.0,113,2,2026-08-26T16:06:22Z,0.17,Python,226,158,0.699115
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,811,CopilotKit/CopilotKit,https://github.com/CopilotKit/CopilotKit,37062,2023-06-19T04:08:31Z,1164.67,3993,1000,2026-08-26T20:01:39Z,0.01,TypeScript,1241,1110,0.89444
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,812,Textualize/textual,https://github.com/Textualize/textual,37053,2021-04-08T15:24:47Z,1966.2,2311,223,2026-08-26T19:38:09Z,0.03,Python,2435,2202,0.904312
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,813,fastify/fastify,https://github.com/fastify/fastify,37024,2016-09-28T19:10:14Z,3619.05,3453,323,2026-08-26T13:00:28Z,0.3,JavaScript,2185,2133,0.976201
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,814,ashishpatel26/500-AI-Agents-Projects,https://github.com/ashishpatel26/500-AI-Agents-Projects,37023,2024-12-20T13:37:15Z,614.28,17,0,2026-08-26T19:30:17Z,0.03,Python,46,18,0.391304
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,815,AobingJava/JavaFamily,https://github.com/AobingJava/JavaFamily,36979,2019-11-12T04:26:18Z,2479.66,2,0,2026-08-26T14:52:56Z,0.22,,66,60,0.909091
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,816,babysor/MockingBird,https://github.com/babysor/MockingBird,36909,2021-08-07T03:53:39Z,1845.68,82,1,2026-08-26T16:18:02Z,0.16,Python,891,414,0.464646
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,817,musistudio/claude-code-router,https://github.com/musistudio/claude-code-router,36891,2025-02-25T02:17:18Z,547.75,82,23,2026-08-26T18:38:08Z,0.07,TypeScript,1307,400,0.306044
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,818,Dokploy/dokploy,https://github.com/Dokploy/dokploy,36885,2024-04-19T07:49:30Z,859.52,1686,170,2026-08-26T18:38:37Z,0.07,TypeScript,2155,1647,0.764269
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,819,ZuodaoTech/everyone-can-use-english,https://github.com/ZuodaoTech/everyone-can-use-english,36774,2019-03-15T16:33:53Z,2721.15,464,48,2026-08-26T15:53:02Z,0.18,TypeScript,506,383,0.756917
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,820,shadowsocks/shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android,36769,2012-12-16T13:40:29Z,5001.27,258,186,2026-08-26T14:33:27Z,0.24,Kotlin,2526,2458,0.97308
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,821,google-ai-edge/mediapipe,https://github.com/google-ai-edge/mediapipe,36730,2019-06-13T19:16:41Z,2631.04,201,67,2026-08-26T19:08:02Z,0.05,C++,5668,5316,0.937897
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,822,khoj-ai/khoj,https://github.com/khoj-ai/khoj,36729,2021-08-16T01:48:44Z,1836.77,500,173,2026-08-26T19:12:57Z,0.04,Python,607,506,0.833608
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,823,microsoft/Data-Science-For-Beginners,https://github.com/microsoft/Data-Science-For-Beginners,36729,2021-03-03T16:30:15Z,2002.16,497,0,2026-08-26T19:53:30Z,0.02,Jupyter Notebook,138,137,0.992754
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,824,veggiemonk/awesome-docker,https://github.com/veggiemonk/awesome-docker,36720,2014-09-21T17:01:48Z,4357.13,1057,1,2026-08-26T18:49:31Z,0.06,,156,151,0.967949
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,825,mpv-player/mpv,https://github.com/mpv-player/mpv,36690,2012-10-13T08:08:44Z,5065.5,4143,89,2026-08-26T19:25:06Z,0.03,C,11153,10153,0.910338
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,826,jaywcjlove/linux-command,https://github.com/jaywcjlove/linux-command,36680,2016-11-12T15:44:26Z,3574.19,377,32,2026-08-26T17:20:17Z,0.12,Markdown,212,139,0.65566
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,827,date-fns/date-fns,https://github.com/date-fns/date-fns,36645,2014-10-06T10:24:22Z,4342.41,1073,127,2026-08-26T19:22:46Z,0.04,TypeScript,2055,1390,0.676399
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,828,1Panel-dev/1Panel,https://github.com/1Panel-dev/1Panel,36637,2022-07-19T15:44:52Z,1499.19,5378,125,2026-08-26T19:00:34Z,0.05,Go,6917,6619,0.956918
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,829,typeorm/typeorm,https://github.com/typeorm/typeorm,36632,2016-02-29T07:41:14Z,3831.52,2677,45,2026-08-26T14:40:17Z,0.23,TypeScript,8638,8201,0.94941
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,830,GorvGoyl/Clone-Wars,https://github.com/GorvGoyl/Clone-Wars,36630,2020-12-02T11:10:16Z,2093.38,130,0,2026-08-26T17:00:16Z,0.14,,90,70,0.777778
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,831,glanceapp/glance,https://github.com/glanceapp/glance,36615,2024-04-27T18:55:38Z,851.06,118,34,2026-08-26T19:51:43Z,0.02,Go,535,310,0.579439
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,832,xinntao/Real-ESRGAN,https://github.com/xinntao/Real-ESRGAN,36592,2021-07-19T03:23:30Z,1864.7,21,10,2026-08-26T18:14:26Z,0.08,Python,764,179,0.234293
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,833,nextcloud/server,https://github.com/nextcloud/server,36590,2016-06-02T07:44:14Z,3737.52,34299,464,2026-08-26T19:47:48Z,0.02,PHP,21503,18848,0.876529
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,834,songquanpeng/one-api,https://github.com/songquanpeng/one-api,36590,2023-04-22T12:39:24Z,1222.32,287,55,2026-08-26T19:45:21Z,0.02,JavaScript,1829,898,0.490979
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,835,ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,https://github.com/ashishpatel26/500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,36564,2021-01-02T12:08:37Z,2062.34,3,0,2026-08-26T19:41:46Z,0.02,,77,26,0.337662
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,836,inkonchain/docs,https://github.com/inkonchain/docs,36518,2024-05-07T16:49:36Z,841.14,418,0,2026-08-26T16:17:49Z,0.16,MDX,42,13,0.309524
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,837,doocs/leetcode,https://github.com/doocs/leetcode,36511,2018-09-16T14:03:03Z,2901.26,4707,21,2026-08-26T16:24:37Z,0.16,Java,64,60,0.9375
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,838,microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,36496,2025-03-21T17:48:36Z,523.1,541,69,2026-08-26T20:05:31Z,0.01,TypeScript,880,879,0.998864
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,839,ItzCrazyKns/Vane,https://github.com/ItzCrazyKns/Vane,36489,2024-04-09T10:51:32Z,869.39,87,34,2026-08-26T18:31:28Z,0.07,TypeScript,676,444,0.656805
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,840,hankcs/HanLP,https://github.com/hankcs/HanLP,36484,2014-10-09T06:36:16Z,4339.57,79,62,2026-08-26T16:00:03Z,0.18,Python,1424,1416,0.994382
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,841,inkonchain/node,https://github.com/inkonchain/node,36471,2024-05-13T23:20:40Z,834.87,40,6,2026-08-26T16:17:44Z,0.16,Shell,31,14,0.451613
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,842,open-guides/og-aws,https://github.com/open-guides/og-aws,36441,2016-07-13T17:30:16Z,3696.11,498,0,2026-08-26T14:24:47Z,0.24,Shell,229,89,0.388646
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,843,keycloak/keycloak,https://github.com/keycloak/keycloak,36428,2013-07-02T13:38:51Z,4803.28,21158,112,2026-08-26T19:54:39Z,0.01,Java,20035,17358,0.866384
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,844,inkonchain/ink-kit,https://github.com/inkonchain/ink-kit,36377,2024-11-04T16:32:17Z,660.15,91,0,2026-08-26T16:17:46Z,0.16,TypeScript,5,3,0.6
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,845,AdguardTeam/AdGuardHome,https://github.com/AdguardTeam/AdGuardHome,36370,2016-07-06T10:31:47Z,3703.41,125,244,2026-08-26T18:35:36Z,0.07,TypeScript,6060,4897,0.808086
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,846,PDFMathTranslate/PDFMathTranslate,https://github.com/PDFMathTranslate/PDFMathTranslate,36366,2024-09-06T06:56:03Z,719.56,154,24,2026-08-26T17:59:28Z,0.09,Python,881,757,0.859251
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,847,formulahendry/955.WLB,https://github.com/formulahendry/955.WLB,36362,2019-03-27T23:53:37Z,2708.85,18,0,2026-08-26T05:53:31Z,0.6,,262,82,0.312977
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,848,SheetJS/sheetjs,https://github.com/SheetJS/sheetjs,36333,2012-12-03T19:25:52Z,5014.03,106,0,2026-08-26T02:45:29Z,0.73,,2385,2266,0.950105
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,849,Crosstalk-Solutions/project-nomad,https://github.com/Crosstalk-Solutions/project-nomad,36323,2025-06-24T15:35:01Z,428.19,409,76,2026-08-26T18:32:31Z,0.07,TypeScript,546,505,0.924908
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,850,MadsLorentzen/ai-job-search,https://github.com/MadsLorentzen/ai-job-search,36321,2026-03-18T14:33:04Z,161.24,171,7,2026-08-26T20:08:56Z,0.0,Python,57,54,0.947368
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,851,reworkd/AgentGPT,https://github.com/reworkd/AgentGPT,36303,2023-04-07T02:29:19Z,1237.74,541,12,2026-08-26T18:53:06Z,0.06,TypeScript,469,337,0.71855
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,852,firecracker-microvm/firecracker,https://github.com/firecracker-microvm/firecracker,36296,2017-10-19T06:18:47Z,3233.58,3714,90,2026-08-26T18:42:07Z,0.06,Rust,1510,1460,0.966887
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,853,chatwoot/chatwoot,https://github.com/chatwoot/chatwoot,36239,2019-08-14T06:50:51Z,2569.56,6281,149,2026-08-26T20:08:46Z,0.0,Ruby,5784,4810,0.831604
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,854,pnpm/pnpm,https://github.com/pnpm/pnpm,36224,2016-01-28T07:40:43Z,3863.52,4888,1000,2026-08-26T19:35:56Z,0.03,Rust,6208,3923,0.631927
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,855,jax-ml/jax,https://github.com/jax-ml/jax,36215,2018-10-25T21:25:02Z,2861.95,20809,140,2026-08-26T18:45:02Z,0.06,Python,7245,5512,0.760801
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,856,hashicorp/vault,https://github.com/hashicorp/vault,36179,2015-02-25T00:15:59Z,4200.83,21334,182,2026-08-26T19:41:20Z,0.02,Go,6591,5430,0.823851
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,857,OpenBMB/VoxCPM,https://github.com/OpenBMB/VoxCPM,36145,2025-09-16T03:41:49Z,344.69,26,14,2026-08-26T15:57:11Z,0.18,Python,322,228,0.708075
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,858,searxng/searxng,https://github.com/searxng/searxng,36131,2021-04-12T15:18:15Z,1962.21,3151,0,2026-08-26T20:04:27Z,0.01,Python,1648,1469,0.891383
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,859,geekxh/hello-algorithm,https://github.com/geekxh/hello-algorithm,36091,2020-05-29T05:47:09Z,2280.6,26,0,2026-08-26T13:01:16Z,0.3,Java,44,33,0.75
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,860,carbon-app/carbon,https://github.com/carbon-app/carbon,36088,2017-06-16T02:50:28Z,3358.73,669,215,2026-08-26T11:41:43Z,0.36,JavaScript,697,629,0.902439
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,861,lerna/lerna,https://github.com/lerna/lerna,36052,2015-12-04T09:36:55Z,3918.44,1080,253,2026-08-26T16:57:56Z,0.14,TypeScript,2703,2418,0.894562
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,862,slatedocs/slate,https://github.com/slatedocs/slate,36037,2013-09-13T22:15:24Z,4729.92,298,28,2026-08-25T01:15:40Z,1.79,,609,559,0.917898
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,863,medusajs/medusa,https://github.com/medusajs/medusa,36018,2020-01-18T13:39:04Z,2412.28,9350,163,2026-08-26T18:30:56Z,0.07,TypeScript,3927,3871,0.98574
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,864,zsh-users/zsh-autosuggestions,https://github.com/zsh-users/zsh-autosuggestions,36014,2013-10-26T16:09:37Z,4687.17,116,0,2026-08-26T13:42:16Z,0.27,Shell,625,458,0.7328
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,865,wailsapp/wails,https://github.com/wailsapp/wails,36004,2018-12-15T23:14:06Z,2810.88,2133,360,2026-08-26T19:15:53Z,0.04,Go,2534,2370,0.93528
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,866,permissionlesstech/bitchat,https://github.com/permissionlesstech/bitchat,35962,2025-07-04T14:34:38Z,418.24,508,20,2026-08-26T19:46:18Z,0.02,Swift,405,365,0.901235
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,867,filebrowser/filebrowser,https://github.com/filebrowser/filebrowser,35949,2015-09-11T21:21:58Z,4001.95,847,157,2026-08-26T19:52:11Z,0.02,Go,2974,2974,1.0
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,868,solidjs/solid,https://github.com/solidjs/solid,35924,2018-04-24T16:36:27Z,3046.15,468,47,2026-08-26T19:00:56Z,0.05,TypeScript,1399,1375,0.982845
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,869,XingangPan/DragGAN,https://github.com/XingangPan/DragGAN,35755,2023-05-18T10:08:02Z,1196.42,18,0,2026-08-26T13:00:27Z,0.3,Python,192,46,0.239583
Lab01S02,coleta_s02,1000,2026-08-26T20:15:18.693697+00:00,870,alan2207/bulletproof-react,https://github.com/alan2207/bulletproof-react,35752,2021-05-30T14:47:16Z,1914.23,75,0,2026-08-26T15:54:50Z,0.18,TypeScript,118,81,0.686441
